teks,skor,label
game ini bagus tapi mudah kalah karena dark sistem jangan pernah download game ini kalau gak mau me nyesal,2,negatif
bagus sih ini game tapi sayang nya ram 3 udah ga bisa main Ini game makin berat main di hp ram 3 udah saat nya pensi.,1,negatif
game apaan ini error terus percuma skins heronya kuat dan bagus tapi gamenya error,1,negatif
"Percuma game MLBB di kasih tim dark sistem, tim buta map, game bikin emosi, gak berguna, cuma skin gratis di kasih skin epic gak legend oon moonton udah aj gak usah download gw dah dulu mainin game ini males gw sama muntud",1,negatif
aku kena lost strek 25 kali,3,netral
"kenapa semenjak update ini ada bug jaringan siih, jaringan bagus tapi skill delay,hero gerak gerak sendiri. tolong perbaiki lah moonton",3,netral
game haram klo ku main ini sering kalah fiks liat aja bnyak draksistem nya game kikir huuu,1,negatif
please give me limited skins again monton,5,positif
woi gua lose streak mulu asu,5,positif
"monton kalo bisa, tolong biarin player yang belum pernah ngerasain ke glory tolong, beri mereka kesempatan jangan tiap hari di kasih dark sistem",5,positif
eveknya bagus kaga kurangi data aku kasi bintang 5,5,positif
keren,5,positif
Seru&enak dimainkan,5,positif
mantapppppppp,5,positif
bnyk darksistem nya,1,negatif
game yang buruk saya sesudah main game ini 20 kali kalah,1,negatif
Banyak yang darksistem makanya aku gasuka,1,negatif
gem lol kalah menang gak jelas,1,negatif
bagus tapi jaringan suka leg dan kredit skor suka turun sendiri,1,negatif
game kikir kaya deankt,1,negatif
gampang banget 1 hari udah mitik,5,positif
Gemenyavbagus tapi bisa gk kasih Tim yg enak gitu rank gw tadinya legend 3 bintang 2 sekarang rank gw legend 4 bintang 2 gw main dari jam 10 sampe jam 2 bukan nak malah Turun katanya game ini akan mengeng hibur malah buat saya seteres gw hampir Gila sama geme ini JADI YG MAU DOWNLOAD GAME INI JANGAN KAEANA GEME INI MARUSAK OTAK DAN MENTALLY,1,negatif
ini game bagus,5,positif
"kenapa gwe hrus ls muntun trs musuh pada jago², tolong diperbaiki sistem matcmaking nya 😢",1,negatif
"aku suka game ini ,aku main saat sakit hati monton plis kasih gue tim pro pelayer ya monton",5,positif
gak terlalu rekomendasi karna bikin stres udh beli skin supaya di kasi lawan yang mudah tapi malah di kasih yang susahnya minta ampun mana tim pada gak bisa main lagi😭 rasanya kayak pengen banting hp Lo yang ngebikin Lo rugi tapi...... kalo menang sih bikin Heppy tapi habis itu langsung ls(losing streak ) jadi pengen pindah ke hok kalo gini,2,negatif
"kecewa setiap pertandingan selalu lag, mohon perbaiki kualitas jaringan nya lagi. udah mahal mahal bayar wifi pas main nya ngelag",2,negatif
APALAH SELALU KALAHH DARI LEGEN 3 SAMAMPAI EPIC 4 BINTANG 1 DAPAT TIM GAK KOMPAKK,1,negatif
Perbaiki jaringannya lah.,3,netral
game nya keren😁😁,5,positif
"MATCH MAKING BRAWL BENERIN!!!!!!! YANG IMBANG DONGGG, HARI-HARI SEKALINYA KALAH LGSG LS, SEKALINYA MENANG WS GA SEBANYAK LS NYA!!!!!!!",1,negatif
lumayan,5,positif
GAME NYA UDAH BAGUS TAPI TIM NYA ITU LOH BIKIN KESEL KALO BISA SEIMBANG IN AJA YANG BISA MAIN SAMA YANG GAK BISA MAIN!!!,2,negatif
good luck,5,positif
kurang skin,5,positif
coba colab sama jkt48,5,positif
"heran gue sama sistem moonton,buat apa naikin bintang rank kalo tetep dapet tim yang jauh lebih rendah? eneg bgt sama player2nya bikin gak nyaman dan gak sehat ini game",1,negatif
lumayan aja,4,positif
match making gak jelas.. cuma mau untung doank.. game kikir.. suka nguras duit.. ngasih tim gk seimbang.. aneh mending pindah ke sebelah,1,negatif
"game tidak ramah lingkungan, device makin lama makin gede,kalo main dapat setim dark sistem Mulu giliran lawan lawannya yg gk sebanding sama tim",1,negatif
dark sistem semua dimawi 1/10,1,negatif
moonton tolong game ya patah² terus ditambah ml saya gk bisa dowload data ulang sekarang saya gk bisa main rank cuma gara² afk di lamporin terus ml saya gk bisa normal kaya layak gk ada gambar hero kalea ya sampe sekarang masih layla game ya dikecilkan mb ya terlalu besar buat hp saya udh itu aja dari saya,3,netral
"SERVER BURUK, MENYEBABKAN LAG SEPANJANG PERTANDINGAN",1,negatif
give me skin and i will give 5 star,1,negatif
bagus walaupun sinyal ngelag tapi bisa offline,5,positif
mantap bng montod🗿👍🏼 kasih ls dong bosen win terus,5,positif
geme burik jancook,1,negatif
kasi gw ws baru gw kasi bintang lima,1,negatif
"permainannya cukup menarik setiap hari penuh tantangan, mohon diperingan sistemnya agar kerja hp tetap dingin..",4,positif
"gk jelas pantes byak players pindah game mkin gk masuk akal ni game, masa dpet tim ds mlu",1,negatif
suka,5,positif
Bagus dan keren mobile legend,5,positif
Game sampah. Game paling buruk yang pernah gw mainin,5,positif
masih ada bugg padahal jaringan nya lancar tapi gerak gerak sendiri,4,positif
permainan nya bagus tapi sedikit leg,4,positif
woy Jan kasih dark system mulu Napa,1,negatif
Game dark sistem,5,positif
game penambah stres 😵🥴 bukan bikin senang malah bikin emosi 😡🤬,3,netral
gak seru,1,negatif
gemer ya bagus sekali seru juga aku kasi bintang limah,5,positif
cara mengupdate nya gimana game ini seru banget,5,positif
gamenya bagus terus ada setingan lagu nah itu masalahnya tolong lagu yang kayak Bruno alpha Bruno alpha gua setelah denger lagu itu di YouTube teryata asik tolong dikasih setingan lagu itu lagi yang setuju jawab iya tolong di baca Monton,5,positif
mantap,5,positif
gem seru dan menarik,5,positif
ml sangat bagus dan baik di pandang,5,positif
Permainan ml sangat unik dancantik diban dingkan ff beda jauh ml ni bos dendek sengol laun gerikm,5,positif
😌,3,netral
tim nya bot amat monton lol sama kaya tim guw,1,negatif
IMLBB sekarang menyebalkan isinya draksistem moonton gak jelas sekarang pek males gua setiap pertandingan isinya divitt....,1,negatif
wow game ini bagus juga saya suka,5,positif
"kesian monton. yg ngasih rating jelek draksistem semua wkwkwkwk, yg cuma bisa pakek hero itu² aja dan gak bermodal maunya gratisan doang. ngomongnya dapet tim gk seimbanglah apalah. kalo emang jago ya main berlima jgn solo. makek nana solo mana bisa menang, klo cuma main buat ngisi waktu luang ya main aja gausah ngeluh, rank mentok di glory aja ngeluhnya kayak udah imo aja. yg imo malah diem² aja noh. warga konoha emang beda wkwkwkw",5,positif
"SAYA SUDAH MUAKK, SAYA LOSE STREAK TERUS, ENTAH TIM SAYA YG BODOH ATAU TIM MUSUH YANG JAGO, SAYA TIDAK PEDULI, BERI SAYA MHYTIC MOONTONNN",1,negatif
game sampah,1,negatif
kasih match yang seimbang lah🤬.... dapet tim beban terus anjim. top lokal gw turun ajg dari 2-18 mana pas spin kikir lgi 😡😡🤬🤬,1,negatif
"dlu aku senang bgat,sabar gitu, eh malah ngelunjak,Jing,ngk dipeduliin, lost berturut turut bro ,tim dikasi ,tolol semua,,ngk tau rolnya masing masing.makasih ,s moga puas dengan bintang satu nya ,sesuai kenyamanan kami bermain.",1,negatif
"Dah Main Rank 18 Menit Kalah ,Suka Ketemu DARK SISTEM Pokok nya game nya bagus Tapi Hilangin DARK SISTEM!!!!!!",1,negatif
gem tolol bagi tim yng bener dikit tolol dari mitik b 20 turun ampe mitik b 9 g boleh menang kah gem burik,5,positif
game nya susah,1,negatif
Game nya bagus cuman dapet drak sistem mulu Lostrek mulu,1,negatif
game jahanam banyak drack sistem,5,positif
lemah lgi ngewar lanngsung ngelekk perbaikin lagi sistem m,1,negatif
ga seru,1,negatif
he monton kalo orang dah mau myhitc tu kasih tim yang ngotak lh capek gua 10 kalo main tingal mythic aja susah Sampek setres ini,5,positif
seru game hebat montoon,5,positif
KENAPA SINYAL NGELEH BANG,1,negatif
game nya bagus tapi topup nya mahal sistem gacha nya juga mahal coba lebih murah in dikit deh,5,positif
game bagus banyak yang toxic,5,positif
game nya keren sekali bahkan skin nya juga bagus bagus pokoknya game mobile legends paling debest semangat lagi monton bikin skin nya sama rewamp hero nya oh iya monton aku pengen naik honor kasih musuh yang gampang dong hehe,5,positif
"TOLONG REVAMP LESLEY DAMAGE TERLALU KECIL, SAYA SUDAH BELI SKIN COVENANT NYA!!!!!!!",1,negatif
gemnyaaa seruuu tapi tolongg ngasi timnya jangan yang drak sistemm plisss,5,positif
game stres game aneh game kalah terus jangan install game aneh ini banyak kalah,1,negatif
gua kangen efek hero yang dulu map bagus yang dulu plis apupdet monton,4,positif
Ini gem emang beda dari yang lain yang gerasa jago yok login seberapa kuat mntal mu,5,positif
seru sekali,5,positif
"sampah betul ini game, udah capek ngumpul skin, karena lama nggak main skin permanen kok bisa nggak ada semua, ternyata di akun temenku gitu juga, niat nggak sih ngasih skin geratis permanen.. tlol banget",1,negatif
game gajelas perbaiki dulu dark sistem lu kocak,1,negatif
game moba terbaik,5,positif
Kurang adil,2,negatif
cit lag tidak diberikan efek jera. padahal sudah di laporkan. sepertinya moonton tidak menanggapi dan tidak memberi sanksi bagi pengguna cit lag,1,negatif
lostrek terus,1,negatif
ciptakan Hero Tampa baju min,5,positif
mending main hok disini banyak player cewek lol siapa yang ikut aku nanti dapat skin jjk hok,1,negatif
maen cari hiburan malah dapet emosi doang.....dapet tim epic musuh mythic ... mending download game sebelah bisa maen Dengan rileks dan santay daripada monton darksytem ini,1,negatif
montoon gak adil ngasih tim dark syatem,1,negatif
ini keren tapi pls jangan darksistem Mulu😭,5,positif
"permainan sangat buruk , ngasih nya draksistem terus, gacha dapet nya sampah",1,negatif
karena ni ml gw afk malah gabisa main rank padahal gw afk karena hp gw kentang montoon balikin kredit skor gw,1,negatif
gem stress di kasih tim konyolll kocak kocak bikin org stres aj,1,negatif
MINIMAL KASIH MUSUH YANG MUDAH LAH AKU SARANKAN JANGAN MAIN GEM INI PASTI KALIAN AKAN KALAH MULU DASAR NONTON ASU KASIH PER TANDINGAN PASTI DIKASIH KALAH TERUS NONTON COK/ASU GENDENG SEMOGA GEMNYA HANCUR DAN TIDAK BAKAL LAKU,1,negatif
bisa gila,1,negatif
MOONTON KASIH TIM GA BENER TIM NYA JUGA GA BISA MAIN HYPER JUGA!! SAMPAI GA DAPAT TURTLE SAMA LORD APALAH INI MOONTON²,1,negatif
padahal wifi gw nya udah bagus tapi pas di game ngelag kali,1,negatif
GAME TOLOL,1,negatif
ML adalah permainan terbai,4,positif
"gem nya bagus tapi, tolong lord nya jangan di revemp",5,positif
gw dikasih Tim beban beban banget beban beban bener,1,negatif
kalo udah kil 7 mati 7 itu minimal kasih emas atau silver lahhh nga mutu,1,negatif
game menghandalkan hoki masa stack di bintang 120 imo,1,negatif
apalh ada aj player troll beban yang make hero ga sesuai role bisa aj hanabi jungle atau leomord gold lane itu menggangu pengalaman bermain saya.saya harap developer bisa memberikan sanksi kepada player yang bermain troll,1,negatif
👎,1,negatif
ml bot games playernya pada lol lol semua dikasih tim bott terus draksistem semua,1,negatif
game nya kalau menurut gua yang naik tuh bukan bintang tapi emosi,1,negatif
"kalo main di rank harus punya teman 1 team, kalo main sendiri pasti kalah, banyak yg belum ngerti cara main malah jadi beban team.",1,negatif
geme bagus harus diperbaiki lagi banyak bug yang aneh seperti jaringan tiba tiba leg demikian hanya itu aj montton,4,positif
jelek,1,negatif
"tolong hilangkan drak sistem terutama teman saya,udah berapa kali tim ngak kompak",1,negatif
sangat keren dan bagus,5,positif
game nya sudah bagus grafik oke gameplay oke tapi saya ingin moonton sebagai pencipta game mobile legend memberikan rename card gratis karna kadang ada pemain yang namanya tidak sesuai keinginan dan kadang mereka tidak punya uang untuk membeli diamond untuk beli rename card saya mohon beri saya dan semua pemain rename card secara cuma cuma atau dari misi,4,positif
masalah bug hero dan jaringan gak pernah bagus mentang2 baru login lagi,2,negatif
"gamenya udah bagus saya suka,tapi banyak drak sistem lalu di epic susah kali banyak bocill",4,positif
gamenya ga normal bikin stress saya pusing main di mythic,5,positif
GAME TERBAIK DI 2025 INI MAH😹🤭,5,positif
bagus sih game nya tapi tiap main selalu ketemu tim dark sistem,4,positif
gamenya bagus banget dan saya ingin developer agar semua pemain agar diberi lawan yang setara agar semua pemain bisa menang dan tidak bosen kalah terus juga juga agar pemain tidak pindah ke game lain ok thank you!,5,positif
Monton buta. Mendapatkan rekan tim yg trol namun selalu sy yg disalahkan. Padahal rekan tim 1 sampai 2 player yg melakukan trol dan chat yg tidak pantas. Tolol pihak monton jgn slalu memberikan hukuman kepada player yg mainnya bgus. Lihat dlu riwayat pertandingan lalu memberikan hukuman.,1,negatif
aku seru main mobil lejends Beng Beng,5,positif
kurang seru,1,negatif
Game nya Susah pas main kalah terus Tolong Pihak Moonton kasihlah lawan yg Mudah agar player Mudah menang,5,positif
game nya seru,5,positif
bagusssss bangetttt cuma banyak bug,5,positif
mobile legends 👍💯terbaik,5,positif
bagus banget,5,positif
Game nya bagus,5,positif
"game rusak, perbaiki lagi",1,negatif
jaringan sering ngeleg padahal bagus,1,negatif
"gamenya bagus sih,tpi banyakin skin gratis ya moonton,plis:)",4,positif
seri,5,positif
4 dulu ta soalnya ketemu dark sistem mulu,4,positif
ok,5,positif
good,5,positif
game nya sangat seru,5,positif
"jadi buriq patah patah nge lag padahal jaringan bagus kuota lancar, lagi war patah patah ngga bisa gerak ram hp 8+8 gb masih aja patah patah tambah ngga jelas tolong lah montoon",1,negatif
banyak dark sistem tolong hapus dark sistem agar push rank semakin mudah,2,negatif
Saya sangat senang sekali,5,positif
"moonton, moonton tau gaaak???!!!! aku udah hapus ML WAHAHAHAHAHAHAH Makasih event diamond kuning nyaaa :) I LOVE ML I love lesleyy hero fav akuuu",5,positif
"mohon untuk dalam permainan solo rank diseimbangkanlah pihak moonton, karna dalam permainan solo rank sangat tidak masuk akal, perbandingan skill tim lawan sangat jauh lebih kuat, ini menyebabkan lebih banyak kekalahan daripada menang, jadi sangat tidak rekomen jika untuk permainan solo rank, mohon diperbaiki dan rating tersebut akan saya ubah menjadi lebih baik nanti, terimakasih",1,negatif
"tolong dioptimalkan lagi sinyal dan matchmakingnya!! Sinyal lemot, patah patah saat war, musuh dan teman skill tidak sepadan!",1,negatif
menyenag kan si mesti ada deang sistem,4,positif
Gamenya seru+ gak bikin bosan fiks harus download game ini gak percaya coba aja,5,positif
"sinyal selalu lag padahal hijau,banyak dark sistem,tiap mau report playar selalu nggak bisa",1,negatif
permainan nya seru tapi aku gak bisa di perbarui,5,positif
sy mnuukainya,5,positif
Moonton Pilih Kasih Ge Dikasih Lostrek Terus Huuuu,1,negatif
tolong lah jangan di satuin terus sma player Dark System,1,negatif
bagus bgt is my favorit games,5,positif
tolong untuk pihak montoon berikan lawan yang seimbang,1,negatif
gem ini menujukan berjuang ber 5 aja sulit apa lagi berjuang sendiri kuberi bintang 5 untung gem yang selalu menemaniku,5,positif
tolong monton yg beban d ban aja akunya biar enak,2,negatif
Game ini seru banget tapi tolong tim nya di seimbang kan dengan lawan supaya adil gitu mainnya,5,positif
"Tolong tambahin fitur maju mundur replay game Montoon,supaya mempermudah orang mengambil momen mereka tolong ya",3,netral
parah kali kau monton sinyal jelek kali padahal jaringan penuh pas main game langsung jelek. tolong di perbaiki,3,netral
🔥🔥🔥🔥,2,negatif
tim ga jelas,2,negatif
game ini sudah saya anggap sebagai teman terimakasih monton udah buat game ini,5,positif
Gamenya bagus tapi kalo mau main solo tim nya ampas semua,1,negatif
Ok sipp gua mah,1,negatif
Tolong tambah fitur lipery maju mundur dong,5,positif
game paling seru yg pernah aku mainin mungkin kadang kesel klo di kasih LS tapi geme ini udah jadi bagian hidup aku❤️‍🩹,5,positif
drak sistem nya hilang kan monton,5,positif
punya aku belum kalea nih masih layla,2,negatif
bagus dan menghibur.. tapi tolong bug nya dihilangkan yaa biar ngga mengganggu saat main 👍👍👍👍,5,positif
jijik selalu ketemu tim beban lawan nya spek jokian,1,negatif
ga ngelag,5,positif
keren,5,positif
thxx ml udah ada di indonesia iniii ❗,5,positif
games bagus banget,5,positif
walaupun sering menemukan kan tim dari sistem tapi mlbb sangat seru😇,5,positif
knp sih setiap gw maen jaringan nya jelek apa lah setiap saat cok HP gw kentang apa coba setiap maen game laen gk cuma ml yg jaringan nya selalu jelek apa lah giliran dah nyepin berkali kali gk dapet dah lah males gw maen ml lagi game burik,1,negatif
